codigos_folleto,descripcion_producto,categoria,marca,gramaje,unidad_medida,promocion,vigencia,precio_regular,precio_oferta,revision,observaciones,Pagina,upc_catalogo,date,canal,item,url_sku
8237.0,Varias presentaciones,Cuidado de la Piel,Endocare,,,15% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,8470003468237.0,2025-12-15,Farmacias del Ahorro,Endocare Tensage Crema 30 ml,https://www.fahorro.com/endocare-tensage-crema-30-ml.html
4832.0,Varias presentaciones,Cuidado de la Piel,Endocare,,,15% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,,2025-12-15,Farmacias del Ahorro,,
3170.0,Varias presentaciones,Cuidado de la Piel,Avène,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3282770153170.0,2025-12-15,Farmacias del Ahorro,Avène Hyaluron Activ B3 Crema de día Regeneradora 50 ml,https://www.fahorro.com/avene-hyaluron-activ-b3-crema-regeneradora-de-dia-50-ml.html
3101.0,Varias presentaciones,Cuidado de la Piel,Avène,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3282770153101.0,2025-12-15,Farmacias del Ahorro,"Avène HYALURON ACTIV B3 Suero para arrugas, líneas finas, alisa y rellena la piel 30 ml",https://www.fahorro.com/avene-hyaluron-activ-b3-suero-para-arrugas-lineas-finas-alisa-y-rellena-la-piel-30-ml.html
678.0,Varias presentaciones,Cuidado de la Piel,ISDIN,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,8429420200678.0,2025-12-15,Farmacias del Ahorro,Isdinceutics Hyaluronic Concentrate 30 ml,https://www.fahorro.com/isdinceutics-hyaluronic-concentrate-30-ml.html
1103.0,Varias presentaciones,Cuidado de la Piel,ISDIN,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,8429420281103.0,2025-12-15,Farmacias del Ahorro,Isdinceutics Hyaluronic Eyes 15 gr,https://www.fahorro.com/isdinceutics-hyaluronic-eyes-15-gr.html
9197.0,Varias presentaciones,Cuidado de la Piel,Ducray,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3282770389197.0,2025-12-15,Farmacias del Ahorro,Ducray Melascreen Concentrado Despigmentante 30 ml,https://www.fahorro.com/ducray-melascreen-concentrado-antimanchas-30-ml.html
9234.0,Varias presentaciones,Cuidado de la Piel,Ducray,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3282770389234.0,2025-12-15,Farmacias del Ahorro,Ducray Melascreen Contorno de Ojos 15 ml,https://www.fahorro.com/ducray-melascreen-contorno-de-ojos-15-ml.html
6961.0,Varias presentaciones,Cuidado de la Piel,Eucerin,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,4005900516961.0,2025-12-15,Farmacias del Ahorro,Eucerin Antiedad Hyaluron Filler FPS 30 Crema Facial de Día 50 ml,https://www.fahorro.com/eucerin-antiedad-hyaluron-filler-crema-facial-de-dia-50-ml.html
9776.0,Varias presentaciones,Cuidado de la Piel,Eucerin,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,4005800269776.0,2025-12-15,Farmacias del Ahorro,EUCERIN Hyaluron Filler + Elasticity Serum Anti-edad Facial 3D 30 ml,https://www.fahorro.com/hyaluron-filler-elasticity-serum-3d-30-ml.html
1017.0,60 tabletas,Cuidado de la Piel,Nourella,60.0,tabletas,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,5707725401017.0,2025-12-15,Farmacias del Ahorro,Nourella 60 Tabletas,https://www.fahorro.com/nourella-60-tabletas.html
7302.0,Varias presentaciones,Cuidado de la Piel,Endocare,,,15% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,8470001997302.0,2025-12-15,Farmacias del Ahorro,Endocare Radiance Contorno de Ojos Antiojeras 15 ml,https://www.fahorro.com/endocare-radiance-contorno-de-ojos-antiojeras-15-ml.html
1032.0,Varias presentaciones,Cuidado de la Piel,Endocare,,,15% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,8436574361032.0,2025-12-15,Farmacias del Ahorro,Endocare Radiance C Ferulic Edafence Sérum 30 ml,https://www.fahorro.com/endocare-radiance-c-ferulic-edafence-serum-30-ml.html
5530.0,Varias presentaciones,Cuidado de la Piel,Cetaphil,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3499320015530.0,2025-12-15,Farmacias del Ahorro,Cetaphil Limpiador Facial Diario Para Piel Grasa 473 ml,https://www.fahorro.com/cetaphil-limpiador-facial-diario-para-piel-grasa-473-ml.html
2812.0,Varias presentaciones,Cuidado de la Piel,Cetaphil,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3499320012812.0,2025-12-15,Farmacias del Ahorro,Cetaphil Limpiador Facial Diario Para Piel Grasa 237 ml,https://www.fahorro.com/cetaphil-limpiador-facial-diario-para-piel-grasa-237-ml.html
843.0,Varias presentaciones,Cuidado de la Piel,Bioderma,,,HASTA 20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3701129800843.0,2025-12-15,Farmacias del Ahorro,Bioderma Sensibio Gel Moussant Dermolimpiador para Piel Sensible 500 ml,https://www.fahorro.com/bioderma-sensibio-gel-moussant-gel-limpiador-con-poder-hidratante-reforzado-500-ml.html
5571.0,Varias presentaciones,Cuidado de la Piel,Bioderma,,,HASTA 20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3401345935571.0,2025-12-15,Farmacias del Ahorro,Bioderma Sensibio H2O agua Micelar para Pieles Sensibles 500 ml,https://www.fahorro.com/bioderma-sensibio-h20-para-pieles-sensibles-500-ml.html
4995.0,Varias presentaciones,Cuidado de la Piel,Bioderma,,,HASTA 20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_16.jpg,3701129804995.0,2025-12-15,Farmacias del Ahorro,Bioderma Sensibio Defensive Sérum Suero para piel sensible 30 ml,https://www.fahorro.com/bioderma-sensibio-defensive-serum-30-ml.html
6786.0,"Cleanance Hydra, crema",Cuidado Personal,Avène,40.0,ml,15% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,,2025-12-15,Farmacias del Ahorro,,
5421.0,Cicalfate crema,Cuidado Personal,Avène,100.0,ml,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,3282776385421.0,2025-12-15,Farmacias del Ahorro,Avène Cicalfate+ Crema Reparadora 100 ml,https://www.fahorro.com/avene-cicalfate-crema-reparadora-piel-sensible-100-ml.html
8731.0,VARIAS_PRESENTACIONES,Cuidado Personal,Eucerin,,,15% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,4005800268731.0,2025-12-15,Farmacias del Ahorro,Eucerin Aquaphor Reparador de Labios SOS 10 ml ,https://www.fahorro.com/eucerin-aquaphor-reparador-de-labios-sos-10-ml.html
4508.0,VARIAS_PRESENTACIONES,Cuidado Personal,Eucerin,,,15% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,4005800084508.0,2025-12-15,Farmacias del Ahorro,Eucerin Aquaphor Pomada Reparadora Tubo 50 ml,https://www.fahorro.com/eucerin-aquaphor-tubo-50-g.html
2465.0,VARIAS_PRESENTACIONES,Cuidado Personal,ISDIN,,,10% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,8429420222465.0,2025-12-15,Farmacias del Ahorro,ISDIN Nutradeica Gel Crema Facial 50 ml,https://www.fahorro.com/isdin-nutradeica-gel-crema-facial-50-ml.html
7927.0,VARIAS_PRESENTACIONES,Cuidado Personal,ISDIN,,,10% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,,2025-12-15,Farmacias del Ahorro,,
4389.0,VARIAS_PRESENTACIONES,Cuidado Personal,Leti AT4,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,,2025-12-15,Farmacias del Ahorro,,
4518.0,VARIAS_PRESENTACIONES,Cuidado Personal,Leti AT4,,,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,7501089804518.0,2025-12-15,Farmacias del Ahorro,Leti At4 Gel de Baño 250 ml,https://www.fahorro.com/leti-at4-gel-de-ba-o-250-ml.html
2838.0,VARIAS_PRESENTACIONES,Cuidado Personal,Cetaphil,,,35% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,3466320012838.0,2025-12-15,Farmacias del Ahorro,"Cetaphil Crema Hidratante y Humectante para todo tipo de piel, 453 gr",https://www.fahorro.com/cetaphil-crema-hidratante-453g.html
2805.0,VARIAS_PRESENTACIONES,Cuidado Personal,Cetaphil,,,35% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,3499320012805.0,2025-12-15,Farmacias del Ahorro,Cetaphil Loción Humectante 473ml,https://www.fahorro.com/cetaphil-locion-humectante-473ml.html
1085.0,Crema facial y corporal para piel seca,Cuidado Personal,Dermatopic,250.0,ml,20% DE DESCUENTO,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_17.jpg,7502002461085.0,2025-12-15,Farmacias del Ahorro,Farmapiel Dermatopic Crema Emoliente 250 g,https://www.fahorro.com/farmapiel-dermatopic-crema-emoliente-250-g.html
668.0,Varias presentaciones,Cuidado Personal,ISDIN,,,15% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,8429420160668.0,2025-12-15,Farmacias del Ahorro,Fotoultra 100 ISDIN Active Unify Color 50 ml,https://www.fahorro.com/fotoultra-100-isdin-active-unify-color-50-ml.html
4002.0,Varias presentaciones,Cuidado Personal,ISDIN,,,15% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,8429420144002.0,2025-12-15,Farmacias del Ahorro,Foto Ultra ISDIN 50+ Age Repair Fusion Water 50 ml,https://www.fahorro.com/foto-ultra-isdin-50-age-repair-fusion-water-50-ml.html
7793.0,Varias presentaciones,Cuidado Personal,Heliocare,,,10% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,8470001977793.0,2025-12-15,Farmacias del Ahorro,Heliocare 360° Protector Solar Pigment Solution Fluid SPF 50+ 50 ml,https://www.fahorro.com/heliocare-pigment-solution-50-ml.html
7786.0,Varias presentaciones,Cuidado Personal,Heliocare,,,10% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,8470001977786.0,2025-12-15,Farmacias del Ahorro,Heliocare 360° Age Active Fluid FPS 50,https://www.fahorro.com/heliocare-360-age-active-fluid-fps-50.html
1214.0,Varias presentaciones,Cuidado Personal,Avène,,,20% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,3282770141214.0,2025-12-15,Farmacias del Ahorro,Avène Intense Protect FPS 50+ 150 ml,https://www.fahorro.com/eau-thermale-avene-intense-protect-fluido-protecto-solar-ultra-resistente-al-agua-spf.html
9548.0,Varias presentaciones,Cuidado Personal,Avène,,,20% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,3282770149548.0,2025-12-15,Farmacias del Ahorro,Eau Thermale Avène - Cleanance Protector Solar TriAsorB FPS 50+,https://www.fahorro.com/eau-thermale-avene-cleanance-protector-solar-triasorb-fps-50.html
3638.0,Varias presentaciones,Cuidado Personal,Bioderma,,,15% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,3701129813638.0,2025-12-15,Farmacias del Ahorro,Bioderma Photoderm Xdefense Claro 40 Ml,https://www.fahorro.com/bioderma-photoderm-xdefense-claro-40-ml.html
3614.0,Varias presentaciones,Cuidado Personal,Bioderma,,,15% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,3701129813614.0,2025-12-15,Farmacias del Ahorro,Bioderma Photoderm Xdefense Neutro 40 Ml,https://www.fahorro.com/bioderma-photoderm-xdefense-neutro-40-ml.html
906.0,Varias presentaciones,Cuidado Personal,Eucerin,,,HASTA 25% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,4005900140906.0,2025-12-15,Farmacias del Ahorro,Eucerin Sun Protector Solar Facial Matificante FPS50+ 50ml,https://www.fahorro.com/eucerin-sun-oil-control.html
6409.0,Varias presentaciones,Cuidado Personal,Eucerin,,,HASTA 25% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,4005800266409.0,2025-12-15,Farmacias del Ahorro,"EUCERIN Sun Gel-Crema Protector Solar Corporal Toque Seco FPS 50+ 200 ml Sin Fragancia, No Graso, Extra Resistente al Agua",https://www.fahorro.com/eucerin-sun-oil-control-toque-seco.html
7651.0,Varias presentaciones,Cuidado Personal,Darrow,,,15% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,3282770207651.0,2025-12-15,Farmacias del Ahorro,Darrow Actine Solar Colors Tono 2: Medio 40 g,https://www.fahorro.com/darrow-actine-protector-solar-colors-tono-2-medio-40-gr.html
7699.0,Varias presentaciones,Cuidado Personal,Darrow,,,15% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,3282770207699.0,2025-12-15,Farmacias del Ahorro,Darrow Actine Solar Colors Tono 1: Claro 40 g,https://www.fahorro.com/darrow-actine-protector-solar-colors-tono-1-claro-40-gr.html
3196.0,Varias presentaciones,Cuidado Personal,Neutrogena,,,25% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,7891010253196.0,2025-12-15,Farmacias del Ahorro,Protector Solar Facial Sin Color Neutrogena Sun Fresh Derm Care Niacinamida FPS50+ 40g,https://www.fahorro.com/neutrogena-sun-fresh-sin-color-fps-50-40-ml.html
1038.0,Varias presentaciones,Cuidado Personal,Neutrogena,,,25% de descuento,,,,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_18.jpg,7891010591038.0,2025-12-15,Farmacias del Ahorro,Neutrogena Sun Fresh Corporal FPS 50 200 ml,https://www.fahorro.com/neutrogena-sun-fresh-corporal-fps-50-200-ml.html
,Pañales para bebé Etapa 2,Bebé,Gugú,40.0,Pañales,Acumula 4 y llévate 1 GRATIS con tu Monedero del Ahorro,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_19.jpg,,2025-12-15,Farmacias del Ahorro,,
,Pañales para bebé Etapa 3,Bebé,Gugú,40.0,Pañales,Acumula 4 y llévate 1 GRATIS con tu Monedero del Ahorro,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_19.jpg,,2025-12-15,Farmacias del Ahorro,,
,Pañales para bebé Etapa 4,Bebé,Gugú,40.0,Pañales,Acumula 4 y llévate 1 GRATIS con tu Monedero del Ahorro,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_19.jpg,,2025-12-15,Farmacias del Ahorro,,
,Pañales para bebé Etapa 5,Bebé,Gugú,40.0,Pañales,Acumula 4 y llévate 1 GRATIS con tu Monedero del Ahorro,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_19.jpg,,2025-12-15,Farmacias del Ahorro,,
,Pañales para bebé Etapa 6,Bebé,Gugú,40.0,Pañales,Acumula 4 y llévate 1 GRATIS con tu Monedero del Ahorro,,,,,*APLICA PARA MISMOS CÓDIGOS.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_19.jpg,,2025-12-15,Farmacias del Ahorro,,
9773.0,Antiflu-Des + Troferit,Medicamentos,"Antiflu-Des, Troferit",,Varias presentaciones,Llévalos juntos,,,283.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501088509773.0,2025-12-15,Farmacias del Ahorro,Antiflu-Des Antigripal 24 cápsulas,https://www.fahorro.com/antiflu-des-antigripal-24-capsulas.html
5396.0,Antiflu-Des + Troferit,Medicamentos,"Antiflu-Des, Troferit",,Varias presentaciones,Llévalos juntos,,,283.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501088575396.0,2025-12-15,Farmacias del Ahorro,Troferit Oral Jarabe 120 ml,https://www.fahorro.com/troferit-oral-jarabe-120-ml.html
7236.0,Sensibit D NF,Medicamentos,Sensibit,12.0,tabletas,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501299307236.0,2025-12-15,Farmacias del Ahorro,Sensibit D NF Antigripal Oral 12 Tabs,https://www.fahorro.com/sensibit-d-nf-antigripal-oral-12-tabletas.html
538.0,Next,Medicamentos,Next,10.0,tabletas,2 x $75,,,,,*En el mismo ticket.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,650240010538.0,2025-12-15,Farmacias del Ahorro,Next Antigripal 10 tabletas,https://www.fahorro.com/next-antigripal-10-tabletas.html
7100.0,"XL-3 VR, Next-FWD",Medicamentos,"XL-3, Next",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,650240017100.0,2025-12-15,Farmacias del Ahorro,Xl-3 VR Antigripal 24 tabletas,https://www.fahorro.com/xl-3-vr-antigripal-24-tabletas.html
5293.0,"XL-3 VR, Next-FWD",Medicamentos,"XL-3, Next",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,650240065293.0,2025-12-15,Farmacias del Ahorro,Next FWD Antiviral 24 Tabs,https://www.fahorro.com/next-fwd-antiviral-24-tabs.html
,"Dimacol, Theraflu, Tesacof",Medicamentos,"Dimacol, Theraflu, Tesacof",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro. *Consulte códigos participantes en sucursal.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,,2025-12-15,Farmacias del Ahorro,,
382.0,Desenfriol D,Medicamentos,Desenfriol,24.0,tabletas,,,,59.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7502276040382.0,2025-12-15,Farmacias del Ahorro,Desenfriol D Antigripal Paracetamol Caja con 24 Tabletas 500 mg,https://www.fahorro.com/desenfriol-d-antigripal-paracetamol-500-mg-24-tabletas.html
712.0,Tukol-D,Medicamentos,Tukol-D,,Varias presentaciones,,,,135.0,,c/u,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,650240010712.0,2025-12-15,Farmacias del Ahorro,Tukol-D Jarabe Adulto 125 ml,https://www.fahorro.com/tukol-d-jarabe-para-tos-adulto-125-ml.html
1502.0,Tukol-D,Medicamentos,Tukol-D,,Varias presentaciones,,,,135.0,,c/u,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,650240031502.0,2025-12-15,Farmacias del Ahorro,Tukol-D Jarabe Infantil 125 ml,https://www.fahorro.com/tukol-d-jarabe-infantil-125-ml.html
3766.0,Afrin No Drip CSE,Medicamentos,Afrin,15.0,ml,,,,119.0,,,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501050623766.0,2025-12-15,Farmacias del Ahorro,Afrin No Drip CSE Oximetazolina Descongestivo Nasal 1 Frasco 15 ml,https://www.fahorro.com/afrin-no-drip-cse-alivio-rapido-de-la-congestion-nasal-severa-con-mentol-actua-durante-12-horas-15-ml.html
673.0,"Histiacil Fam, Mucoangin",Medicamentos,"Histiacil, Mucoangin",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501165010673.0,2025-12-15,Farmacias del Ahorro,"Histiacil FAM Jarabe Adultos Fresa 140 ml. Con Acción 3 en 1: Alivio de la Tos Seca y con Flemas, Descongestiona y Facilita la Expectoración",https://www.fahorro.com/histiacil-fam-jarabe-tos-adulto-fresa-140-ml.html
1434.0,"Histiacil Fam, Mucoangin",Medicamentos,"Histiacil, Mucoangin",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501165011434.0,2025-12-15,Farmacias del Ahorro,"Mucoangin Auxiliar en el Alivio del Dolor de Garganta Menta 18 Pastillas de 20 mg. Triple Acción: Analgésico, Alivia el Dolor y Reduce la Inflamación",https://www.fahorro.com/mucoangin-20-mg-dolor-de-garganta-menta-18-pastillas.html
1427.0,"Histiacil Fam, Mucoangin",Medicamentos,"Histiacil, Mucoangin",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501165011427.0,2025-12-15,Farmacias del Ahorro,"Mucoangin Auxiliar en el Alivio del Dolor de Garganta Limón 18 Pastillas de 20 mg. Triple Acción: Analgésico, Alivia el Dolor y Reduce la Inflamación",https://www.fahorro.com/mucoangin-20-mg-dolor-de-garganta-limon-18-pastillas.html
2274.0,Sterimar,Cuidado Personal,Sterimar,,Varias presentaciones,40% en la segunda pieza,,,,,*Descuento sobre precio ahorro. *En el mismo ticket. *Para mismos códigos.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501080912274.0,2025-12-15,Farmacias del Ahorro,Stérimar Bebé Agua de Mar Uso Diario 50 ml,https://www.fahorro.com/sterimar-bebe-agua-de-mar-uso-diario-50-ml.html
2083.0,Sterimar,Cuidado Personal,Sterimar,,Varias presentaciones,40% en la segunda pieza,,,,,*Descuento sobre precio ahorro. *En el mismo ticket. *Para mismos códigos.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501080912083.0,2025-12-15,Farmacias del Ahorro,Stérimar Agua de Mar Uso Diario 50 ml,https://www.fahorro.com/sterimar-agua-de-mar-uso-diario-50-ml.html
1178.0,Sterimar,Cuidado Personal,Sterimar,,Varias presentaciones,40% en la segunda pieza,,,,,*Descuento sobre precio ahorro. *En el mismo ticket. *Para mismos códigos.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501080911178.0,2025-12-15,Farmacias del Ahorro,Stérimar Cobre Agua de Mar para Infecciones Respiratorias 100 ml,https://www.fahorro.com/sterimar-cobre-agua-de-mar-para-infecciones-respiratorias-100-ml.html
7117.0,"Bisolvon, Mucosolvan Dual",Medicamentos,"Bisolvon, Mucosolvan",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501037907117.0,2025-12-15,Farmacias del Ahorro,Bisolvon Solución Adulto 120 ml,https://www.fahorro.com/bisolvon-solucion-adulto-120-ml.html
7124.0,"Bisolvon, Mucosolvan Dual",Medicamentos,"Bisolvon, Mucosolvan",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501037907124.0,2025-12-15,Farmacias del Ahorro,Bisolvon Solución Infantil 120 ml Sabor Fresa,https://www.fahorro.com/bisolvon-solucion-infantil-120-ml-sabor-fresa.html
7193.0,"Bisolvon, Mucosolvan Dual",Medicamentos,"Bisolvon, Mucosolvan",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,,2025-12-15,Farmacias del Ahorro,,
1269.0,"Bisolvon, Mucosolvan Dual",Medicamentos,"Bisolvon, Mucosolvan",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501070641269.0,2025-12-15,Farmacias del Ahorro,Mucosolvan Dual Jarabe Adulto 120 ml,https://www.fahorro.com/mucosolvan-dual-jarabe-adulto-120-ml.html
1184.0,"Bisolvon, Mucosolvan Dual",Medicamentos,"Bisolvon, Mucosolvan",,Varias presentaciones,15% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501070641184.0,2025-12-15,Farmacias del Ahorro,Mucosolvan Dual Jarabe Infantil 120 ml,https://www.fahorro.com/mucosolvan-dual-jarabe-infantil-120-ml.html
1694.0,"Isodine bucofaríngeo, Eucaliptine",Medicamentos,"Isodine, Eucaliptine",,Varias presentaciones,20% de descuento,,,,,*Sobre precio ahorro.,./competitors/Ahorro/folletos\farmacias-del-ahorro-folleto-nacional-diciembre-2025_2.jpg,7501165011694.0,2025-12-15,Farmacias del Ahorro,Isodine Bucofaríngeo Solución 120 ml,https://www.fahorro.com/isodine-bucofaringeo-solucion-120-ml.html
